K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0,-0.125,0.67,9.7636,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7636,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
8.29E-07,-0.044001,0.67,9.7636,0.0011349,3.26E-13,-2.51E-17,1.66E-06,4.75E-16,4.01E-21,1.36E-25,1.19E-30,6.12E-33,-0.00528012,0.0804,1.171632,5.17881E-08,0.000283725,8.13825E-14,-6.27975E-18,1.03575E-07,2.97144E-17,2.50719E-22,8.52438E-27,7.45625E-32,3.82381E-34
0.0013184,-0.0058053,0.67,9.7636,0.0006711,0.0083997,0.44251,4.41E-05,-2.20E-05,-3.73E-05,0.00077901,-7.23E-05,0.0018138,-0.000696636,0.0804,1.171632,0.0000824,0.000167775,0.002099925,0.1106275,2.75369E-06,-1.37681E-06,-2.32844E-06,4.86881E-05,-4.51875E-06,0.000113363
0.0035684,0.030909,0.67,9.7636,-0.0022611,0.01888,0.99435,0.00067671,-0.00012815,-0.00021189,0.0019913,-0.0001842,0.0044688,0.00370908,0.0804,1.171632,0.000223025,-0.000565275,0.00472,0.2485875,4.22944E-05,-8.00938E-06,-1.32431E-05,0.000124456,-1.15125E-05,0.0002793
0.0047393,0.066184,0.67,9.7636,-0.0037424,0.02067,1.1209,0.0017451,-0.00014247,-0.00027183,0.00237,-0.00034704,0.0053635,0.00794208,0.0804,1.171632,0.000296206,-0.0009356,0.0051675,0.280225,0.000109069,-8.90438E-06,-1.69894E-05,0.000148125,-0.00002169,0.000335219
0.0048898,0.10006,0.67,9.7636,-0.0044796,0.017999,1.1592,0.0024023,-0.00012638,-0.00043133,0.0019514,-0.00040763,0.0054259,0.0120072,0.0804,1.171632,0.000305613,-0.0011199,0.00449975,0.2898,0.000150144,-7.89875E-06,-2.69581E-05,0.000121963,-2.54769E-05,0.000339119
0,-0.125,0.67,9.7791,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7791,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
5.53E-07,-0.044001,0.67,9.7791,0.00044015,1.26E-13,-4.42E-18,1.11E-06,3.17E-16,3.47E-20,9.11E-26,9.99E-30,3.14E-33,-0.00528012,0.0804,1.173492,3.455E-08,0.000110038,3.157E-14,-1.10575E-18,6.91E-08,1.984E-17,2.17088E-21,5.69663E-27,6.24094E-31,1.96488E-34
0.0013224,-0.0058053,0.67,9.7791,-1.69E-05,0.0083825,0.44239,4.39E-05,-2.15E-05,-3.78E-05,0.00078023,-7.07E-05,0.0018206,-0.000696636,0.0804,1.173492,0.00008265,-4.2185E-06,0.002095625,0.1105975,2.74656E-06,-1.34681E-06,-2.36306E-06,4.87644E-05,-4.41663E-06,0.000113788
0.0035819,0.030909,0.67,9.7791,-0.0022282,0.018841,0.99408,0.00068369,-0.00012534,-0.00021504,0.0019945,-0.00018013,0.0044858,0.00370908,0.0804,1.173492,0.000223869,-0.00055705,0.00471025,0.24852,4.27306E-05,-7.83375E-06,-0.00001344,0.000124656,-1.12581E-05,0.000280363
0.0047545,0.066184,0.67,9.7791,-0.0036908,0.02062,1.1207,0.0017611,-0.00013602,-0.00027517,0.0023756,-0.00033974,0.0053724,0.00794208,0.0804,1.173492,0.000297156,-0.0009227,0.005155,0.280175,0.000110069,-8.50125E-06,-1.71981E-05,0.000148475,-2.12338E-05,0.000335775
0.0049035,0.10006,0.67,9.7791,-0.0044597,0.017931,1.1592,0.0024191,-0.00012661,-0.00042825,0.0019598,-0.00040394,0.0054282,0.0120072,0.0804,1.173492,0.000306469,-0.001114925,0.00448275,0.2898,0.000151194,-7.91313E-06,-2.67656E-05,0.000122488,-2.52463E-05,0.000339263
0,-0.125,0.67,9.7947,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7947,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
1.92E-07,-0.044001,0.67,9.7947,-0.00020806,-5.97E-14,8.19E-19,3.84E-07,1.10E-16,1.36E-20,3.17E-26,3.92E-30,6.71E-34,-0.00528012,0.0804,1.175364,1.19925E-08,-0.000052015,-1.49148E-14,2.04665E-19,2.3985E-08,6.89188E-18,8.53063E-22,1.98044E-27,2.45263E-31,4.19375E-35
0.0013259,-0.0058053,0.67,9.7947,-0.00065906,0.0083626,0.44227,4.34E-05,-2.10E-05,-3.80E-05,0.00078099,-6.79E-05,0.0018275,-0.000696636,0.0804,1.175364,8.28688E-05,-0.000164765,0.00209065,0.1105675,2.71481E-06,-1.31163E-06,-2.37588E-06,4.88119E-05,-4.24294E-06,0.000114219
0.003593,0.030909,0.67,9.7947,-0.0021989,0.018797,0.9938,0.00068709,-0.00012205,-0.00021621,0.0019964,-0.00017318,0.0045026,0.00370908,0.0804,1.175364,0.000224563,-0.000549725,0.00469925,0.24845,4.29431E-05,-7.62813E-06,-1.35131E-05,0.000124775,-1.08238E-05,0.000281413
0.0047668,0.066184,0.67,9.7947,-0.0036429,0.020572,1.1205,0.001772,-0.00012806,-0.00027634,0.0023804,-0.00033142,0.0053812,0.00794208,0.0804,1.175364,0.000297925,-0.000910725,0.005143,0.280125,0.00011075,-8.00375E-06,-1.72713E-05,0.000148775,-2.07138E-05,0.000336325
0.0049129,0.10006,0.67,9.7947,-0.0044377,0.017871,1.1592,0.0024305,-0.00012616,-0.00042637,0.0019661,-0.00039932,0.0054292,0.0120072,0.0804,1.175364,0.000307056,-0.001109425,0.00446775,0.2898,0.000151906,-0.000007885,-2.66481E-05,0.000122881,-2.49575E-05,0.000339325
0,-0.125,0.67,9.8103,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.8103,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
4.61E-08,-0.044001,0.67,9.8103,-0.00058446,-1.68E-13,2.93E-17,9.21E-08,2.65E-17,1.37E-21,7.62E-27,3.98E-31,4.77E-34,-0.00528012,0.0804,1.177236,2.87844E-09,-0.000146115,-4.1915E-14,7.32925E-18,5.75694E-09,1.65569E-18,8.57688E-23,4.76163E-28,2.48688E-32,2.98044E-35
0.0013299,-0.0058053,0.67,9.8103,-0.0010298,0.0083448,0.44214,4.33E-05,-2.07E-05,-3.88E-05,0.00078196,-6.67E-05,0.0018345,-0.000696636,0.0804,1.177236,8.31188E-05,-0.00025745,0.0020862,0.110535,2.70638E-06,-1.29475E-06,-2.42681E-06,4.88725E-05,-4.16769E-06,0.000114656
0.0036043,0.030909,0.67,9.8103,-0.0021713,0.018757,0.99352,0.00068959,-0.00012047,-0.00022085,0.0019989,-0.0001702,0.0045201,0.00370908,0.0804,1.177236,0.000225269,-0.000542825,0.00468925,0.24838,4.30994E-05,-7.52938E-06,-1.38031E-05,0.000124931,-1.06375E-05,0.000282506
0.0047789,0.066184,0.67,9.8103,-0.0036003,0.020525,1.1203,0.0017839,-0.00012427,-0.00027921,0.0023841,-0.00032341,0.0053898,0.00794208,0.0804,1.177236,0.000298681,-0.000900075,0.00513125,0.280075,0.000111494,-7.76688E-06,-1.74506E-05,0.000149006,-2.02131E-05,0.000336863
0.004925,0.10006,0.67,9.8103,-0.0044186,0.017811,1.1592,0.0024507,-0.00012845,-0.00042246,0.0019712,-0.00039474,0.0054281,0.0120072,0.0804,1.177236,0.000307813,-0.00110465,0.00445275,0.2898,0.000153169,-8.02813E-06,-2.64038E-05,0.0001232,-2.46713E-05,0.000339256
0,-0.125,0.67,9.8259,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.8259,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
