K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0,-0.125,0.67,9.7636,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7636,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
4.45E-07,-0.044001,0.67,9.7636,-0.0003639,-1.04E-13,6.89E-18,8.89E-07,2.55E-16,-5.37E-20,7.30E-26,-1.54E-29,5.95E-33,-0.00528012,0.0804,1.171632,1.60529E-08,-0.000069141,-1.98512E-14,1.30849E-18,3.21059E-08,9.19684E-18,-1.93716E-21,2.63451E-27,-5.54171E-31,2.14726E-34
0.00229,-0.0058053,0.67,9.7636,-0.00090902,0.004521,0.42989,0.00010476,5.04E-05,-6.20E-05,0.00090772,-0.00045283,0.0035675,-0.000696636,0.0804,1.171632,0.000082669,-0.000172714,0.00085899,0.0816791,3.78184E-06,1.818E-06,-2.23827E-06,3.27687E-05,-1.63472E-05,0.000128787
0.0064317,0.030909,0.67,9.7636,-0.002653,0.010238,0.97115,0.0016576,0.00029554,-0.00035487,0.0023476,-0.0011505,0.0088583,0.00370908,0.0804,1.171632,0.000232184,-0.00050407,0.00194522,0.1845185,5.98394E-05,1.0669E-05,-1.28108E-05,8.47484E-05,-4.15331E-05,0.000319785
0.0088696,0.066184,0.67,9.7636,-0.0061948,0.009362,1.1071,0.0046727,0.0007365,8.25E-05,0.0028715,-0.00072268,0.010195,0.00794208,0.0804,1.171632,0.000320193,-0.001177012,0.00177878,0.210349,0.000168684,2.65877E-05,2.97731E-06,0.000103661,-2.60887E-05,0.00036804
0.010543,0.10006,0.67,9.7636,-0.010162,0.0065222,1.1425,0.0075751,0.00088807,0.0013219,0.0029823,-0.00038123,0.010529,0.0120072,0.0804,1.171632,0.000380602,-0.00193078,0.001239218,0.217075,0.000273461,3.20593E-05,4.77206E-05,0.000107661,-1.37624E-05,0.000380097
0,-0.125,0.67,9.7791,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7791,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
2.51E-07,-0.044001,0.67,9.7791,0.0011618,3.33E-13,1.25E-17,5.02E-07,1.44E-16,2.38E-21,4.14E-26,6.96E-31,1.40E-33,-0.00528012,0.0804,1.173492,9.0546E-09,0.000220742,6.33536E-14,2.38222E-18,1.81088E-08,5.20021E-18,8.60046E-23,1.49331E-27,2.51317E-32,5.07061E-35
0.0023177,-0.0058053,0.67,9.7791,0.00061632,0.0044541,0.42947,0.00010587,5.23E-05,-6.17E-05,0.00092054,-0.00046525,0.0036089,-0.000696636,0.0804,1.173492,8.3669E-05,0.000117101,0.000846279,0.0815993,3.82191E-06,1.88709E-06,-2.22705E-06,3.32315E-05,-1.67955E-05,0.000130281
0.0065118,0.030909,0.67,9.7791,-0.0026545,0.010087,0.97022,0.0016815,0.00030678,-0.0003531,0.0023808,-0.0011819,0.0089613,0.00370908,0.0804,1.173492,0.000235076,-0.000504355,0.00191653,0.1843418,6.07022E-05,1.10748E-05,-1.27469E-05,8.59469E-05,-4.26666E-05,0.000323503
0.0089739,0.066184,0.67,9.7791,-0.0061528,0.0092954,1.1061,0.0047321,0.00075019,0.00010211,0.0029048,-0.0007478,0.010311,0.00794208,0.0804,1.173492,0.000323958,-0.001169032,0.001766126,0.210159,0.000170829,2.70819E-05,3.68617E-06,0.000104863,-2.69956E-05,0.000372227
0.010644,0.10006,0.67,9.7791,-0.010053,0.0066536,1.1417,0.0076559,0.00087673,0.0013724,0.003021,-0.00039615,0.010612,0.0120072,0.0804,1.173492,0.000384248,-0.00191007,0.001264184,0.216923,0.000276378,3.165E-05,4.95436E-05,0.000109058,-1.4301E-05,0.000383093
0,-0.125,0.67,9.7947,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.7947,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
2.75E-07,-0.044001,0.67,9.7947,0.0022447,6.44E-13,2.63E-17,5.50E-07,1.58E-16,1.55E-20,4.54E-26,4.46E-30,9.88E-34,-0.00528012,0.0804,1.175364,9.93292E-09,0.000426493,1.22425E-13,4.9913E-18,1.98658E-08,5.70885E-18,5.59767E-22,1.64064E-27,1.61118E-31,3.5652E-35
0.0023454,-0.0058053,0.67,9.7947,0.0017023,0.0043887,0.42905,0.00010753,5.39E-05,-6.21E-05,0.00093337,-0.0004761,0.0036498,-0.000696636,0.0804,1.175364,8.46689E-05,0.000323437,0.000833853,0.0815195,3.88183E-06,1.94593E-06,-2.24358E-06,3.36947E-05,-1.71872E-05,0.000131758
0.0065923,0.030909,0.67,9.7947,-0.00264,0.0099402,0.96929,0.0017073,0.00031636,-0.00035572,0.0024141,-0.0012094,0.0090631,0.00370908,0.0804,1.175364,0.000237982,-0.0005016,0.001888638,0.1841651,6.16335E-05,1.14206E-05,-1.28415E-05,8.7149E-05,-4.36593E-05,0.000327178
0.0090782,0.066184,0.67,9.7947,-0.0060902,0.0092464,1.1052,0.0047927,0.00076201,0.00011471,0.0029354,-0.00077094,0.010428,0.00794208,0.0804,1.175364,0.000327723,-0.001157138,0.001756816,0.209988,0.000173016,2.75086E-05,4.14103E-06,0.000105968,-2.78309E-05,0.000376451
0.010744,0.10006,0.67,9.7947,-0.0099427,0.0068011,1.1409,0.0077322,0.00086549,0.0014153,0.0030582,-0.00041532,0.010698,0.0120072,0.0804,1.175364,0.000387858,-0.001889113,0.001292209,0.216771,0.000279132,3.12442E-05,5.10923E-05,0.000110401,-1.49931E-05,0.000386198
0,-0.125,0.67,9.8103,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.8103,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
1.56E-07,-0.044001,0.67,9.8103,0.0019367,5.56E-13,-3.44E-17,3.11E-07,8.93E-17,-1.02E-20,2.56E-26,-2.91E-30,1.99E-33,-0.00528012,0.0804,1.177236,5.61499E-09,0.000367973,1.05634E-13,-6.54056E-18,1.12296E-08,3.22247E-18,-3.6804E-22,9.24738E-28,-1.05058E-31,7.1904E-35
0.0023734,-0.0058053,0.67,9.8103,0.0013999,0.0043253,0.42862,0.00010904,5.47E-05,-6.24E-05,0.00094623,-0.00048696,0.0036916,-0.000696636,0.0804,1.177236,8.56797E-05,0.000265981,0.000821807,0.0814378,3.93634E-06,1.97398E-06,-2.25102E-06,3.41589E-05,-1.75793E-05,0.000133267
0.0066749,0.030909,0.67,9.8103,-0.0026124,0.0097976,0.96834,0.0017352,0.00032092,-0.00035692,0.0024475,-0.0012368,0.009167,0.00370908,0.0804,1.177236,0.000240964,-0.000496356,0.001861544,0.1839846,6.26407E-05,1.15852E-05,-1.28848E-05,8.83548E-05,-4.46485E-05,0.000330929
0.0091809,0.066184,0.67,9.8103,-0.0060149,0.0092112,1.1042,0.0048503,0.00076404,0.00013456,0.0029658,-0.00079616,0.010546,0.00794208,0.0804,1.177236,0.00033143,-0.001142831,0.001750128,0.209798,0.000175096,2.75818E-05,4.85762E-06,0.000107065,-2.87414E-05,0.000380711
0.01084,0.10006,0.67,9.8103,-0.0098392,0.0069611,1.1401,0.0077988,0.00084703,0.0014587,0.0030983,-0.00043471,0.010782,0.0120072,0.0804,1.177236,0.000391324,-0.001869448,0.001322609,0.216619,0.000281537,3.05778E-05,5.26591E-05,0.000111849,-1.5693E-05,0.00038923
0,-0.125,0.67,9.8259,0,0,0,0,0,0,0,0,0,-0.015,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
0,-0.083719,0.67,9.8259,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
