K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.038835,2.3999,0.67,9.7636,0.011729,0.090885,0.94298,0.026856,-0.001643,-0.0035285,0.018413,0.0013896,0.0324,0.287988,0.0804,1.171632,0.001401944,0.00222851,0.01726815,0.1791662,0.000969502,-5.93123E-05,-0.000127379,0.000664709,5.01646E-05,0.00116964
0.035375,2.4338,0.67,9.7636,0.0049426,0.088823,0.91404,0.01705,-0.00090251,-0.0007272,0.017863,0.00029291,0.035837,0.292056,0.0804,1.171632,0.001277038,0.000939094,0.01687637,0.1736676,0.000615505,-3.25806E-05,-2.62519E-05,0.000644854,1.05741E-05,0.001293716
0.02657,2.4691,0.67,9.7636,0.0013534,0.077995,0.80197,0.0058938,-0.00012174,0.00078042,0.014227,-0.00075495,0.033018,0.296292,0.0804,1.171632,0.000959177,0.000257146,0.01481905,0.1523743,0.000212766,-4.39481E-06,2.81732E-05,0.000513595,-2.72537E-05,0.00119195
0.0096051,2.5058,0.67,9.7636,0.00045966,0.034366,0.35367,0.0003697,-1.86E-05,0.00014147,0.0054562,-0.00024375,0.013384,0.300696,0.0804,1.171632,0.000346744,8.73354E-05,0.00652954,0.0671973,1.33462E-05,-6.71027E-07,5.10707E-06,0.000196969,-8.79938E-06,0.000483162
1.94E-07,2.544,0.67,9.7636,0.00018152,4.02E-14,4.11E-17,3.87E-07,8.63E-17,1.63E-20,1.93E-26,3.61E-30,4.63E-33,0.30528,0.0804,1.171632,6.98535E-09,3.44888E-05,7.63135E-15,7.81527E-18,1.39707E-08,3.11651E-18,5.89874E-22,6.95214E-28,1.30473E-31,1.67212E-34
0,2.5837,0.67,9.7636,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,9.7636,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.171632,0,0,0,0,0,0,0,0,0,0
0.038672,2.3999,0.67,9.7791,0.012247,0.091369,0.94217,0.026713,-0.0014906,-0.0034938,0.018399,0.001388,0.032232,0.287988,0.0804,1.173492,0.001396059,0.00232693,0.01736011,0.1790123,0.000964339,-5.38107E-05,-0.000126126,0.000664204,5.01068E-05,0.001163575
0.035153,2.4338,0.67,9.7791,0.0054738,0.089269,0.91261,0.016964,-0.0008059,-0.00074357,0.01784,0.00031419,0.035501,0.292056,0.0804,1.173492,0.001269023,0.001040022,0.01696111,0.1733959,0.0006124,-2.9093E-05,-2.68429E-05,0.000644024,1.13423E-05,0.001281586
0.026414,2.4691,0.67,9.7791,0.0016698,0.078628,0.80051,0.0058652,-8.63E-05,0.00074576,0.014268,-0.00074632,0.032694,0.296292,0.0804,1.173492,0.000953545,0.000317262,0.01493932,0.1520969,0.000211734,-3.11673E-06,2.69219E-05,0.000515075,-2.69422E-05,0.001180253
0.0095426,2.5058,0.67,9.7791,-0.00012343,0.034649,0.35302,0.00036866,-1.31E-05,0.00013481,0.0054727,-0.00024194,0.013244,0.300696,0.0804,1.173492,0.000344488,-2.34517E-05,0.00658331,0.0670738,1.33086E-05,-4.71358E-07,4.86664E-06,0.000197564,-8.73403E-06,0.000478108
5.75E-07,2.544,0.67,9.7791,-0.00046656,-1.04E-13,1.49E-17,1.15E-06,2.56E-16,-1.41E-20,5.71E-26,-3.14E-30,5.74E-34,0.30528,0.0804,1.173492,2.07459E-08,-8.86464E-05,-1.98113E-14,2.82663E-18,4.14933E-08,9.24918E-18,-5.09263E-22,2.06178E-27,-1.13524E-31,2.07174E-35
0,2.5837,0.67,9.7791,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,9.7791,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.173492,0,0,0,0,0,0,0,0,0,0
0.038503,2.3999,0.67,9.7947,0.012665,0.091862,0.94137,0.026526,-0.0013346,-0.0034303,0.018407,0.0013789,0.032074,0.287988,0.0804,1.175364,0.001389958,0.00240635,0.01745378,0.1788603,0.000957589,-4.81791E-05,-0.000123834,0.000664493,4.97783E-05,0.001157871
0.034942,2.4338,0.67,9.7947,0.0060504,0.089724,0.91126,0.016871,-0.00068924,-0.00076604,0.017825,0.0003269,0.035187,0.292056,0.0804,1.175364,0.001261406,0.001149576,0.01704756,0.1731394,0.000609043,-2.48816E-05,-2.7654E-05,0.000643483,1.18011E-05,0.001270251
0.026258,2.4691,0.67,9.7947,0.0020514,0.079246,0.79912,0.005845,-3.59E-05,0.00069682,0.014298,-0.00072606,0.032374,0.296292,0.0804,1.175364,0.000947914,0.000389766,0.01505674,0.1518328,0.000211005,-1.29581E-06,2.51552E-05,0.000516158,-2.62108E-05,0.001168701
0.0094801,2.5058,0.67,9.7947,-0.00046411,0.034927,0.3524,0.00036859,-5.00E-06,0.00012569,0.0054846,-0.00023534,0.013107,0.300696,0.0804,1.175364,0.000342232,-8.81809E-05,0.00663613,0.066956,1.33061E-05,-1.80666E-07,4.53741E-06,0.000197994,-8.49577E-06,0.000473163
1.17E-06,2.544,0.67,9.7947,-0.00088564,-1.98E-13,-1.89E-17,2.34E-06,5.21E-16,4.10E-20,1.16E-25,9.18E-30,5.20E-33,0.30528,0.0804,1.175364,4.22153E-08,-0.000168272,-3.7544E-14,-3.59765E-18,8.44271E-08,1.882E-17,1.48064E-21,4.19518E-27,3.3125E-31,1.87604E-34
0,2.5837,0.67,9.7947,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,9.7947,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.175364,0,0,0,0,0,0,0,0,0,0
0.038348,2.3999,0.67,9.8103,0.012956,0.092365,0.94056,0.026315,-0.0011929,-0.0033279,0.018429,0.0013639,0.031951,0.287988,0.0804,1.177236,0.001384363,0.00246164,0.01754935,0.1787064,0.000949972,-4.30637E-05,-0.000120137,0.000665287,4.92368E-05,0.001153431
0.034759,2.4338,0.67,9.8103,0.0066289,0.090171,0.91001,0.016773,-0.00058463,-0.00077903,0.017824,0.00034795,0.034922,0.292056,0.0804,1.177236,0.0012548,0.001259491,0.01713249,0.1729019,0.000605505,-2.11051E-05,-2.8123E-05,0.000643446,1.2561E-05,0.001260684
0.026122,2.4691,0.67,9.8103,0.0024652,0.079814,0.79783,0.0058251,-1.83E-08,0.0006402,0.014331,-0.00068534,0.032089,0.296292,0.0804,1.177236,0.000943004,0.000468388,0.01516466,0.1515877,0.000210286,-6.61063E-10,2.31112E-05,0.000517349,-2.47408E-05,0.001158413
0.0094249,2.5058,0.67,9.8103,0.0001221,0.035183,0.35183,0.00036722,5.81E-07,0.00011523,0.0054974,-0.00022048,0.012985,0.300696,0.0804,1.177236,0.000340239,0.000023199,0.00668477,0.0668477,1.32566E-05,2.0964E-08,4.1598E-06,0.000198456,-7.95933E-06,0.000468759
1.11E-06,2.544,0.67,9.8103,-0.00038444,-8.59E-14,-3.17E-17,2.21E-06,4.93E-16,1.74E-20,1.10E-25,3.92E-30,9.58E-33,0.30528,0.0804,1.177236,3.99302E-08,-7.30436E-05,-1.63204E-14,-6.02965E-18,7.98568E-08,1.78139E-17,6.26913E-22,3.97389E-27,1.41368E-31,3.45694E-34
0,2.5837,0.67,9.8103,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,9.8103,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.177236,0,0,0,0,0,0,0,0,0,0
0.038209,2.3999,0.67,9.8259,0.013126,0.092892,0.93969,0.026052,-0.001065,-0.0031908,0.018475,0.0013337,0.03189,0.287988,0.0804,1.179108,0.001379345,0.00249394,0.01764948,0.1785411,0.000940477,-3.84465E-05,-0.000115188,0.000666948,4.81466E-05,0.001151229
0.034607,2.4338,0.67,9.8259,0.0071591,0.090619,0.90885,0.016638,-0.00050192,-0.00077155,0.017843,0.00038138,0.034732,0.292056,0.0804,1.179108,0.001249313,0.001360229,0.01721761,0.1726815,0.000600632,-1.81193E-05,-2.7853E-05,0.000644132,1.37678E-05,0.001253825
0.026016,2.4691,0.67,9.8259,0.0028731,0.080316,0.79663,0.0057905,9.36E-06,0.00058103,0.014372,-0.000622,0.03187,0.296292,0.0804,1.179108,0.000939178,0.000545889,0.01526004,0.1513597,0.000209037,3.37889E-07,2.09752E-05,0.000518829,-2.24542E-05,0.001150507
0.0093865,2.5058,0.67,9.8259,0.0008089,0.03541,0.3513,0.00036597,1.74E-06,0.00010448,0.0055133,-0.00019605,0.012894,0.300696,0.0804,1.179108,0.000338853,0.000153691,0.0067279,0.066747,1.32115E-05,6.29728E-08,3.77173E-06,0.00019903,-7.07741E-06,0.000465473
1.56E-06,2.544,0.67,9.8259,0.00021855,4.85E-14,-5.13E-18,3.13E-06,6.98E-16,-9.95E-20,1.56E-25,-2.22E-29,8.53E-33,0.30528,0.0804,1.179108,5.64424E-08,4.15245E-05,9.21177E-15,-9.74643E-19,1.12888E-07,2.52094E-17,-3.59224E-21,5.6298E-27,-8.00842E-31,3.07882E-34
0,2.5837,0.67,9.8259,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
0,2.625,0.67,9.8259,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.179108,0,0,0,0,0,0,0,0,0,0
