K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0,-0.125,0.67,6.7583,0,0,0,0,0,0,0,0,0,-0.015,0.0804,0.810996,0,0,0,0.00E+00,0,0,0,0,0,0
0,-0.083719,0.67,6.7583,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,0.810996,0,0,0,0.00E+00,0,0,0,0,0,0
1.12E-07,-0.044001,0.67,6.7583,-0.00018071,-5.06E-14,1.18E-17,2.23E-07,6.24E-17,-1.63E-20,1.75E-26,-4.57E-30,1.32E-33,-0.00528012,0.0804,0.810996,6.97438E-09,-4.51775E-05,-1.2646E-14,2.96E-18,1.39488E-08,3.90269E-18,-1.02038E-21,1.09188E-27,-2.85313E-31,8.26E-35
0.00082524,-0.0058053,0.67,6.7583,-0.0014808,0.015974,0.48342,1.78E-05,1.39E-06,-3.82E-05,0.00065613,-0.00017353,0.00097653,-0.000696636,0.0804,0.810996,5.15775E-05,-0.0003702,0.0039935,1.21E-01,1.11394E-06,8.70688E-08,-2.38994E-06,4.10081E-05,-1.08456E-05,6.10331E-05
0.0021754,0.030909,0.67,6.7583,-0.0063283,0.035849,1.0847,0.00028087,8.38E-06,-0.00021686,0.0016724,-0.00043757,0.0023976,0.00370908,0.0804,0.810996,0.000135963,-0.001582075,0.00896225,2.71E-01,1.75544E-05,5.24031E-07,-1.35538E-05,0.000104525,-2.73481E-05,0.00014985
0.0027743,0.066184,0.67,6.7583,-0.013007,0.039237,1.2162,0.00069835,-5.87E-05,-0.00050785,0.0018183,-0.00029262,0.0030319,0.00794208,0.0804,0.810996,0.000173394,-0.00325175,0.00980925,3.04E-01,4.36469E-05,-3.66819E-06,-3.17406E-05,0.000113644,-1.82888E-05,0.000189494
0.0031725,0.10006,0.67,6.7583,-0.017739,0.035096,1.2406,0.0010973,-6.59E-05,-0.00082107,0.0013047,1.91E-05,0.003943,0.0120072,0.0804,0.810996,0.000198281,-0.00443475,0.008774,3.10E-01,6.85813E-05,-4.11719E-06,-5.13169E-05,8.15438E-05,1.1945E-06,0.000246438
0.003399,0.13258,0.67,6.7583,-0.022435,0.028049,1.2633,0.0014596,0.00010632,-0.0011128,0.00084307,7.35E-05,0.0044952,0.0159096,0.0804,0.810996,0.000212438,-0.00560875,0.00701225,3.16E-01,0.000091225,0.000006645,-0.00006955,5.26919E-05,4.59188E-06,0.00028095
0,-0.125,0.67,6.7666,0,0,0,0,0,0,0,0,0,-0.015,0.0804,0.811992,0,0,0,0.00E+00,0,0,0,0,0,0
0,-0.083719,0.67,6.7666,0,0,0,0,0,0,0,0,0,-0.01004628,0.0804,0.811992,0,0,0,0.00E+00,0,0,0,0,0,0
1.87E-07,-0.044001,0.67,6.7666,5.14E-05,1.43E-14,3.76E-19,3.74E-07,1.04E-16,-2.20E-20,2.92E-26,-6.15E-30,1.47E-33,-0.00528012,0.0804,0.811992,1.16806E-08,1.28418E-05,3.5775E-15,9.41E-20,2.33619E-08,6.5275E-18,-1.37556E-21,1.82375E-27,-3.84225E-31,9.15688E-35
0.00082564,-0.0058053,0.67,6.7666,-0.0012379,0.01595,0.48357,1.80E-05,1.04E-06,-3.86E-05,0.00065602,-0.00017141,0.00097724,-0.000696636,0.0804,0.811992,5.16025E-05,-0.000309475,0.0039875,1.21E-01,1.12656E-06,6.50438E-08,-2.4135E-06,4.10013E-05,-1.07131E-05,6.10775E-05
0.0021765,0.030909,0.67,6.7666,-0.0062757,0.035795,1.085,0.00028168,6.34E-06,-0.00021899,0.0016721,-0.00043223,0.0023993,0.00370908,0.0804,0.811992,0.000136031,-0.001568925,0.00894875,2.71E-01,0.000017605,3.96088E-07,-1.36869E-05,0.000104506,-2.70144E-05,0.000149956
0.0027751,0.066184,0.67,6.7666,-0.012918,0.039172,1.2166,0.00069984,-6.19E-05,-0.00050912,0.0018155,-0.00028443,0.0030348,0.00794208,0.0804,0.811992,0.000173444,-0.0032295,0.009793,3.04E-01,0.00004374,-3.87138E-06,-0.00003182,0.000113469,-1.77769E-05,0.000189675
0.0031744,0.10006,0.67,6.7666,-0.017616,0.035008,1.2409,0.0011014,-6.60E-05,-0.00082464,0.0013013,2.29E-05,0.0039461,0.0120072,0.0804,0.811992,0.0001984,-0.004404,0.008752,3.10E-01,6.88375E-05,-4.12425E-06,-0.00005154,8.13313E-05,1.43381E-06,0.000246631
