K,Points:0,Points:1,Points:2,U,V,W,uu,uv,uw,vv,vw,ww,x-dim,y-dim,z-dim,K-dim,U-dim,V-dim,W-dim,uu-dim,uv-dim,uw-dim,vv-dim,vw-dim,ww-dim
0.035842,2.3999,0.67,9.7636,0.020862,0.074404,0.96204,0.026481,4.34E-05,-0.0050241,0.014941,-0.00062924,0.030262,0.287988,0.0804,1.171632,0.002240125,0.0052155,0.018601,2.41E-01,0.001655063,0.000002713,-0.000314006,0.000933813,-3.93275E-05,0.001891375
0.035256,2.4338,0.67,9.7636,0.014649,0.06907,0.95289,0.016193,0.00052346,-0.0018027,0.016044,-0.0018422,0.038275,0.292056,0.0804,1.171632,0.0022035,0.00366225,0.0172675,2.38E-01,0.001012063,3.27163E-05,-0.000112669,0.00100275,-0.000115138,0.002392188
0.028278,2.4691,0.67,9.7636,0.006815,0.058033,0.84882,0.0054547,0.00030914,4.10E-05,0.014056,-0.0018104,0.037046,0.296292,0.0804,1.171632,0.001767375,0.00170375,0.01450825,2.12E-01,0.000340919,1.93213E-05,2.56506E-06,0.0008785,-0.00011315,0.002315375
0.010406,2.5058,0.67,9.7636,-0.00029411,0.025733,0.37688,0.00035078,5.33E-05,6.65E-06,0.0054797,-0.00068868,0.014982,0.300696,0.0804,1.171632,0.000650375,-7.35275E-05,0.00643325,9.42E-02,2.19238E-05,3.33188E-06,4.15488E-07,0.000342481,-4.30425E-05,0.000936375
4.49E-06,2.544,0.67,9.7636,-0.0016943,-3.77E-13,-6.95E-17,8.99E-06,2.00E-15,4.75E-19,4.46E-25,1.05E-28,6.62E-32,0.30528,0.0804,1.171632,2.809E-07,-0.000423575,-9.43675E-14,-1.74E-17,5.61806E-07,1.25088E-16,2.96581E-20,2.78513E-26,6.5875E-30,4.14E-33
0,2.5837,0.67,9.7636,0,0,0,0,0,0,0,0,0,0.310044,0.0804,1.171632,0,0,0,0.00E+00,0,0,0,0,0,0
0,2.625,0.67,9.7636,0,0,0,0,0,0,0,0,0,0.315,0.0804,1.171632,0,0,0,0.00E+00,0,0,0,0,0,0
0.035697,2.3999,0.67,9.7791,0.021173,0.074359,0.96038,0.026347,-9.43E-05,-0.0050173,0.014982,-0.00059776,0.030065,0.287988,0.0804,1.173492,0.002231063,0.00529325,0.01858975,2.40E-01,0.001646688,-5.89256E-06,-0.000313581,0.000936375,-0.00003736,0.001879063
0.035178,2.4338,0.67,9.7791,0.014903,0.069332,0.95121,0.016136,0.00046959,-0.0017538,0.01607,-0.0017839,0.038149,0.292056,0.0804,1.173492,0.002198625,0.00372575,0.017333,2.38E-01,0.0010085,2.93494E-05,-0.000109613,0.001004375,-0.000111494,0.002384313
0.028259,2.4691,0.67,9.7791,0.0069516,0.05812,0.84732,0.0054565,0.00027222,7.04E-05,0.014108,-0.0016715,0.036955,0.296292,0.0804,1.173492,0.001766188,0.0017379,0.01453,2.12E-01,0.000341031,1.70138E-05,4.40225E-06,0.00088175,-0.000104469,0.002309688
